Commune,proportion23_6,prop_acc_autouroute,age,Hiver,Automne,Printemps,Ete,Plein_jour,Crepuscule_ou_aube,Nuit_s_eclairage_public,Nuit_a_eclairage_public_n_allume,Nuit_a_eclairage_public_allume,M,F,Conducteur,Passager,Pieton,prop_acc_deux_roues,prop_acc_quatre_roues,prop_acc_bus_train,Superficie,prop_chaumage,prop_actif,score_norm,score_bin,score_multi
18127,0.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.88,0.04354881637554845,0.3343651091459035,0.2519371746949009,0,1
38170,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,0.0,1.0,0.25,0.25,0.0,5.5,0.02948840696155593,0.4821257205372541,0.30592310397259365,0,1
17003,0.0,0.0,29.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,16.76,0.041522694628914794,0.44462866301796283,0.4265667170129099,1,2
88350,0.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,3.8,0.06493506493506487,0.46753246753246797,0.5089758175603563,1,2
39573,0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.59,0.032428429069153546,0.4510176627268154,0.2519371746949009,0,1
15021,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,37.73,0.03171149474356435,0.4099459631949605,0.2519371746949009,0,1
62265,1.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.69,0.05087980559253711,0.4837634572703195,0.2519371746949009,0,1
68156,0.0,0.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,8.18,0.046211702245538035,0.44865869681681975,0.07892226449349798,0,1
27466,0.0,0.0,69.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,11.37,0.041666666666666664,0.5148809523809523,0.2839150591867106,0,1
70416,0.0,0.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,7.51,0.03000602400565211,0.4749949799952897,0.443820117897838,1,2
49272,0.0,0.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,10.22,0.04693494760070184,0.4544690373714825,0.2839150591867106,0,1
22347,0.0,0.0,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,11.68,0.02358490566037736,0.4188679245283019,0.07892226449349798,0,1
60372,1.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.79,0.03855184843246767,0.5343050829338701,0.0,0,1
85143,0.0,0.0,64.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.23,0.059764456441213275,0.43914205621742886,0.2519371746949009,0,1
46330,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.33,0.053872628591243206,0.3735383345463047,0.2519371746949009,0,1
16292,0.0,0.0,49.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,2.0,0.0,0.5,0.5,0.0,13.37,0.08428292005498576,0.3651793118961002,0.3917980778541294,0,2
35206,0.0,0.0,34.0,0.3333333333333333,0.0,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.6666666666666666,0.3333333333333333,20.0,7.0,0.0,0.0,0.9,0.0,26.51,0.055308225735573896,0.4895229106511267,0.8573107356992404,1,3
69119,0.0,0.0,39.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,6.0,0.0,0.0,0.0,1.0,0.0,24.06,0.022295129007972262,0.49103457600904094,0.3917980778541294,0,2
83116,0.0,0.4,33.0,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0.0,0.0,1.0,0.0,7.0,5.0,1.0,0.14,0.71,0.0,64.13,0.06358844971655747,0.4477093381667815,0.7643897712884904,1,3
74250,0.0,0.33,43.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,0.0,1.0,0.2,0.8,0.0,14.91,0.04946636030792808,0.5428190105331716,0.5089758175603563,1,2
91243,0.0,0.0,51.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.5,0.5,0.0,9.72,0.03155406818796304,0.5153831137367294,0.37634670150982114,0,2
17245,0.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.5,0.5,0.0,3.99,0.04198550365975269,0.5319340294814083,0.4697888624168776,1,2
30226,0.0,0.0,57.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.33,0.67,0.0,12.87,0.05764418388292947,0.491837151101521,0.5857976111335796,1,2
31375,0.25,0.0,49.0,0.25,0.5,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.75,0.25,5.0,2.0,0.0,0.2,0.8,0.0,59.82,0.0621842389791379,0.4373717544241369,0.7179025661952538,1,3
87011,0.33,0.0,63.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.33,0.67,0.0,24.42,0.049409472438726294,0.3409403685026298,0.443820117897838,1,2
70312,0.0,0.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.69,0.03184713375796179,0.4853503184713373,0.2519371746949009,0,1
55338,1.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.4,0.09933774834437113,0.3576158940397349,0.2519371746949009,0,1
61456,0.5,0.0,33.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,28.45,0.0576024138093824,0.4388560356362072,0.40978170368189687,1,2
69291,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,13.37,0.04344188288878597,0.49674731960163765,0.43929488542042255,1,2
25021,0.0,0.0,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,14.98,0.04075480882813835,0.42553126126712476,0.07892226449349798,0,1
79063,0.0,0.0,54.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,0.0,2.0,0.0,1.0,0.0,78.3,0.04443872359819951,0.4390445011805773,0.4963740604679541,1,2
65362,0.0,0.0,22.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.76,0.06201065586380062,0.4286727253084254,0.4430626802022583,1,2
25031,0.0,0.0,42.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,0.0,2.0,0.25,0.75,0.0,8.76,0.08511184195002924,0.41311805637839366,0.5504814746021978,1,2
58294,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,24.4,0.041666666666666644,0.5,0.3609385246981999,0,2
22062,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,25.37,0.04943740655376177,0.4524694877131599,0.33085943918839883,0,1
17327,0.0,0.0,55.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.23,0.06469039913183056,0.4739232179538746,0.2519371746949009,0,1
59037,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,9.01,0.09912018974893058,0.4470072878485206,0.2839150591867106,0,1
16406,0.5,0.0,45.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.33,0.67,0.0,21.88,0.05457590320039195,0.4785575990158961,0.5398348833750377,1,2
86095,0.0,0.0,70.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,23.71,0.05322287159238003,0.49688335339608913,0.5918035012163831,1,2
59163,0.5,0.0,45.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,2.0,0.0,1.0,0.5,0.0,0.5,4.44,0.06747993543251472,0.47401081770896936,0.5918035012163831,1,2
29195,0.0,0.0,34.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,1.0,0.0,0.0,0.67,0.0,43.33,0.04348157917296491,0.4169725503592199,0.40978170368189687,1,2
30080,0.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,17.86,0.06704483244085228,0.32018323031796003,0.17462954231800892,0,1
39043,0.0,0.0,27.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,17.22,0.04010257059308054,0.46107773553860154,0.4265667170129099,1,2
67362,0.0,0.0,34.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.67,0.33,0.0,6.32,0.04451791963349032,0.494969506339691,0.48310862820406925,1,2
84054,0.0,0.0,32.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.0,0.0,1.0,0.0,0.8,0.0,44.57,0.0722316688809086,0.4432820122910258,0.560696335278853,1,2
51359,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.02941176470588237,0.4705882352941174,0.2519371746949009,0,1
88302,0.0,0.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,20.38,0.05174129353233821,0.44179104477611986,0.5161153094711983,1,2
62672,0.0,0.0,38.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.69,0.05517067567270322,0.44480298387345246,0.07892226449349798,0,1
59312,1.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.49,0.06475037821482606,0.39929399899142765,0.0,0,1
74062,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.71,0.03011204481792717,0.5462184873949579,0.33085943918839883,0,1
60235,0.0,0.0,59.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.51,0.0651214501875646,0.5328191324623011,0.0,0,1
49321,0.0,1.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.72,0.06745548953022507,0.5125397910538346,0.2519371746949009,0,1
59276,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.05,0.08477089446355492,0.4027093375450096,0.2519371746949009,0,1
31497,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.65,0.03692030616839262,0.5119315623592976,0.2519371746949009,0,1
45173,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.66,0.05290308068563195,0.48496818997814156,0.2839150591867106,0,1
60093,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,9.41,0.03836235311283652,0.5016964071583,0.13892942322847873,0,1
60109,0.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.9,0.04296875,0.4296875,0.13892942322847873,0,1
74235,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,7.85,0.0421393841166937,0.5445705024311193,0.2839150591867106,0,1
22346,0.0,0.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.92,0.02417065244149522,0.5139162100539978,0.4265667170129099,1,2
29047,0.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,9.5,0.038808698295953646,0.48139817753654607,0.2839150591867106,0,1
59094,0.5,0.0,40.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.5,0.5,0.0,38.49,0.08261394029987192,0.4308565658054516,0.33085943918839883,0,1
19255,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,25.75,0.0281214848143982,0.42069741282339707,0.2839150591867106,0,1
92075,0.09,0.0,45.0,0.375,0.34375,0.1875,0.09375,0.75,0.03125,0.0,0.0,0.21875,0.75,0.25,48.0,3.0,11.0,0.27,0.55,0.02,1.56,0.04732959068417977,0.5195907942575378,0.9996072988020643,1,3
68185,0.0,0.0,29.0,0.0,0.25,0.75,0.0,0.75,0.0,0.0,0.0,0.25,0.75,0.25,9.0,8.0,1.0,0.22,0.67,0.0,12.55,0.046274038461537825,0.48978365384615263,0.7353928579975886,1,3
54526,0.08,0.0,36.0,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.6153846153846154,0.23076923076923078,0.0,0.0,0.15384615384615385,0.6923076923076923,0.3076923076923077,24.0,3.0,1.0,0.28,0.64,0.04,5.55,0.057023486901535685,0.45720415537488707,0.7599050102007623,1,3
24551,0.0,0.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,27.77,0.07219085993077673,0.3866407345454302,0.2839150591867106,0,1
91136,0.16,0.84,36.0,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.0,0.42105263157894735,0.0,0.42105263157894735,0.05263157894736842,0.10526315789473684,0.8947368421052632,0.10526315789473684,35.0,10.0,0.0,0.11,0.81,0.0,3.68,0.044926003558612676,0.49630803803748025,0.9564150398864124,1,3
40075,0.0,1.0,60.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,90.18,0.07934725849293991,0.4725095301979375,0.13892942322847873,0,1
80160,0.33,1.0,36.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,7.0,1.0,0.0,0.14,0.86,0.0,5.29,0.024897802114961096,0.39049776063685865,0.5954127017103152,1,2
77284,0.11,0.0,34.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,11.0,2.0,3.0,0.0,0.85,0.0,14.98,0.07052132751019319,0.47197262998625295,0.7097583178058329,1,3
22225,0.0,0.0,39.0,0.0,0.5,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.75,0.25,6.0,3.0,0.0,0.33,0.5,0.0,32.07,0.039337035397445,0.4323747074233555,0.4445752852154036,1,2
57650,0.0,0.0,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.8,0.0753576670463857,0.5283068225639961,0.5827966138832998,1,2
76498,0.09,0.0,41.0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.0,0.0,0.7272727272727273,0.2727272727272727,21.0,7.0,3.0,0.1,0.71,0.0,4.35,0.09508958835980455,0.4743055777408045,0.8539787511383756,1,3
84029,0.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.53,0.0617735008219029,0.4777096122096742,0.2519371746949009,0,1
34294,0.0,0.5,34.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.8,0.0,5.99,0.06195568026294293,0.5281389045891127,0.43211774972892086,1,2
17010,0.33,0.0,53.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.4,0.6,0.0,7.86,0.047901234567901234,0.40617283950617283,0.5773355141473684,1,2
13100,0.27,0.0,34.0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.45454545454545453,0.0,0.45454545454545453,0.0,0.09090909090909091,0.6363636363636364,0.36363636363636365,14.0,12.0,1.0,0.0,0.93,0.07,89.09,0.06396606591940363,0.45203130412838777,0.9247505805744656,1,3
54232,0.0,1.0,37.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,5.0,2.0,0.0,0.0,1.0,0.0,25.03,0.03068862275449104,0.49363772455089605,0.41064592556474416,1,2
37003,0.0,0.0,49.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.75,0.25,7.0,2.0,1.0,0.14,0.71,0.0,40.65,0.06885963372091415,0.42124682330441554,0.6995070775871282,1,3
21173,0.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,5.59,0.03178737966922802,0.45068819836660723,0.4430626802022583,1,2
74238,0.0,0.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.5,0.5,0.0,40.19,0.02271423692183492,0.5205868866723735,0.4148637066424948,1,2
50489,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,8.95,0.02488499973747608,0.45956835559083237,0.2839150591867106,0,1
14711,0.0,0.0,71.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,11.7,0.050379955545535,0.3840707546865584,0.31228740630979307,0,1
62023,0.0,0.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,7.81,0.05714816793142872,0.4605721726221038,0.35462826976580825,0,2
26243,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31.22,0.04783921524708792,0.4174780757786405,0.2519371746949009,0,1
11210,0.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,9.88,0.07228766487855545,0.4332796785628119,0.13892942322847873,0,1
21652,0.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.25,0.03389830508474579,0.43728813559321883,0.07892226449349798,0,1
68234,1.0,0.5,32.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,8.81,0.03484892382894748,0.5148971771391869,0.5182171499139203,1,2
25377,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.66,0.036529680365296795,0.5022831050228311,0.5038743493898019,1,2
68105,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5.02,0.019305019305019305,0.5057915057915058,0.07892226449349798,0,1
65123,0.0,0.0,47.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,3.0,4.0,0.0,0.0,1.0,0.0,95.41,0.04218916705333092,0.46156559092956206,0.6815738057078047,1,3
57412,0.0,0.0,47.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,2.0,0.0,2.0,0.0,1.0,0.0,2.71,0.061946902654867256,0.5254108723135272,0.37634670150982114,0,2
88083,0.0,0.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.86,0.028169014084507064,0.4319248826291081,0.2839150591867106,0,1
12098,0.0,0.0,58.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.96,0.03414402636042538,0.37432353556886333,0.2839150591867106,0,1
76063,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,15.53,0.03887688984881208,0.5075593952483792,0.2519371746949009,0,1
26010,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,36.23,0.046516521848642384,0.47217699390953977,0.5389455948939423,1,2
46323,0.0,1.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.74,0.10526315789473636,0.44210526315789495,0.5038743493898019,1,2
82108,0.0,0.0,75.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.33,0.67,0.0,11.77,0.05977737083313257,0.4637322621819559,0.5504814746021978,1,2
93061,0.0,0.0,39.0,0.125,0.5,0.375,0.0,0.75,0.0,0.0,0.0,0.25,0.875,0.125,14.0,0.0,2.0,0.43,0.43,0.0,0.7,0.08833731348539911,0.5241329235210644,0.6395554846663156,1,2
59630,0.0,0.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.69,0.0704331895789833,0.49040313084830806,0.2519371746949009,0,1
69081,0.13,0.0,39.0,0.1875,0.4375,0.1875,0.1875,0.4375,0.125,0.0625,0.0,0.375,0.6875,0.3125,31.0,5.0,2.0,0.16,0.65,0.0,8.45,0.052370851947273964,0.40238908713809635,0.8970396789975463,1,3
29158,0.0,0.0,58.0,0.25,0.5,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.5,0.5,6.0,2.0,2.0,0.17,0.83,0.0,16.39,0.05378966975640727,0.35001017458204503,0.602004868882537,1,2
54265,0.0,0.25,37.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.75,0.25,6.0,1.0,0.0,0.17,0.83,0.0,3.62,0.03156384505021526,0.4265901482544249,0.48375489337565175,1,2
60234,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0,1.0,0.0,9.65,0.05660003421843301,0.4899089796711534,0.42336352732379795,1,2
34152,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,19.06,0.0372023809523811,0.5163690476190477,0.07892226449349798,0,1
44079,0.0,0.0,31.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.25,0.75,0.0,23.98,0.03915606362942751,0.5061823727527636,0.5773355141473684,1,2
41110,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,38.82,0.05542168674698799,0.4734939759036141,0.2839150591867106,0,1
74185,0.0,0.0,38.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,0.0,0.0,0.5,0.5,0.0,11.4,0.04611319568459836,0.4713077298660311,0.4585446015047195,1,2
35023,0.25,0.0,33.0,0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.29,0.71,0.0,38.95,0.03418609916232737,0.5186778356350464,0.8898358942938662,1,3
79161,1.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.98,0.031612485480498755,0.5008398185288043,0.5038743493898019,1,2
26129,0.0,0.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.88,0.04065969385306316,0.5078489791985068,0.13892942322847873,0,1
39390,0.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,6.11,0.02027027027027027,0.5168918918918919,0.27678127609214237,0,1
